room,alias,question,answer
r6Px3,5fc40b4048608b3785cc0e6e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
FenxS,5e2784b2cf46ff9ab1191cc9,3,Higher
EWK88,5ebd8493184c88093860067a,2,No
EWK88,58cc6e1293dac30001d4abc6,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
k88wE,5be0a65507684000010cf0f9,2,No
ehrCL,5dfcfabe2b12bd9d55590694,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Wzhjt,5cf308da81ea050017a6151e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
r8tUS,5920b1f62b529b00013f3214,5,DefiniteNo
Cky5d,5f47f3b013fe2f2537aba6da,1,40%
EWK88,58cc6e1293dac30001d4abc6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
EWK88,58cc6e1293dac30001d4abc6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
1gJ51,5e74f18520ab35040b41d526,2,No
f0Iyv,5589ce75fdf99b18be3203d2,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
k88wE,5be0a65507684000010cf0f9,5,DefiniteNo
EWK88,5ebd8493184c88093860067a,5,Unclear
EWK88,5ebd8493184c88093860067a,1,40%
EWK88,5bc913d99427200001dd47f5,1,40%
sxNRH,5781c15381f331000139a89e,3,Higher
f0Iyv,5589ce75fdf99b18be3203d2,2,No
FenxS,596e1af7a09655000197d4bb,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
q4Huc,5d2fb8f7034d7d000164bd18,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
ehrCL,5dfcfabe2b12bd9d55590694,1,40%
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
r8tUS,5920b1f62b529b00013f3214,2,Yes
1gJ51,5e74f18520ab35040b41d526,5,DefiniteNo
k88wE,5be0a65507684000010cf0f9,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Cky5d,5f47f3b013fe2f2537aba6da,3,Higher
r8tUS,5920b1f62b529b00013f3214,2,No
blXfz,5efc3ca2916b001fc0b7dc39,1,40%
EWK88,5bc913d99427200001dd47f5,5,DefiniteNo
FenxS,5e2784b2cf46ff9ab1191cc9,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
EWK88,5ebd8493184c88093860067a,3,Higher
Cky5d,5f47f3b013fe2f2537aba6da,5,DefiniteNo
ehrCL,5dfcfabe2b12bd9d55590694,3,Higher
k88wE,5be0a65507684000010cf0f9,5,Unclear
q4Huc,5d2fb8f7034d7d000164bd18,2,Yes
FenxS,596e1af7a09655000197d4bb,1,40%
ehrCL,5dfcfabe2b12bd9d55590694,5,DefiniteNo
f0Iyv,5589ce75fdf99b18be3203d2,3,Higher
sxNRH,5d05417d1a34960016e7457a,1,40%
Ewhc4,5c91658e319e1200014f6f9b,1,60%
ehrCL,5dfcfabe2b12bd9d55590694,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
ehrCL,5dfcfabe2b12bd9d55590694,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
EWK88,5ebd8493184c88093860067a,4,"Accept - false, MixBlue - false, MixRed - true, Reject - true, Unclear - false,"
k88wE,54b13343fdf99b6f84cedf7a,1,70%
q4Huc,5d2fb8f7034d7d000164bd18,2,undefined
jUqZ8,5eb70ee80df8f662dffe22d5,2,No
Wzhjt,5cf308da81ea050017a6151e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
xibT2,5f80bc44efa2c013099af460,1,40%
q4Huc,5d2fb8f7034d7d000164bd18,2,No
f0Iyv,5589ce75fdf99b18be3203d2,5,DefiniteNo
sxNRH,5d05417d1a34960016e7457a,5,DefiniteNo
sxNRH,5781c15381f331000139a89e,4,"Accept - false, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
6MkNi,5a41b0cc6d85f80001c24381,1,40%
r8tUS,5920b1f62b529b00013f3214,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Cky5d,5f47f3b013fe2f2537aba6da,2,No
ehrCL,5e9ddc4566276314b99e15b1,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
r8tUS,5920b1f62b529b00013f3214,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
r8tUS,5920b1f62b529b00013f3214,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
f0Iyv,5589ce75fdf99b18be3203d2,5,Unclear
EWK88,5ebd8493184c88093860067a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
EWK88,5ebd8493184c88093860067a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
6MkNi,5a41b0cc6d85f80001c24381,5,DefiniteNo
q4Huc,5d2fb8f7034d7d000164bd18,5,DefiniteNo
FenxS,5e2784b2cf46ff9ab1191cc9,5,Unclear
1gJ51,5e74f18520ab35040b41d526,3,Unknown
sxNRH,5d05417d1a34960016e7457a,2,No
Wzhjt,5cf308da81ea050017a6151e,2,No
sxNRH,5781c15381f331000139a89e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
sxNRH,5781c15381f331000139a89e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
EWK88,5bc913d99427200001dd47f5,5,Unclear
Ewhc4,5c91658e319e1200014f6f9b,1,40%
xibT2,5f80bc44efa2c013099af460,2,No
jUqZ8,5eb70ee80df8f662dffe22d5,3,Lower
Cky5d,5f47f3b013fe2f2537aba6da,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
Cky5d,5f47f3b013fe2f2537aba6da,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Cky5d,5f47f3b013fe2f2537aba6da,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
FenxS,5e2784b2cf46ff9ab1191cc9,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FenxS,5e2784b2cf46ff9ab1191cc9,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FenxS,596e1af7a09655000197d4bb,3,Higher
6MkNi,5a41b0cc6d85f80001c24381,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Ewhc4,5f7d0e683200ed1e6e8bd54d,1,60%
xibT2,5f80bc44efa2c013099af460,5,DefiniteNo
FenxS,596e1af7a09655000197d4bb,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
blXfz,5efc3ca2916b001fc0b7dc39,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
Ewhc4,5c91658e319e1200014f6f9b,3,Lower
k88wE,54b13343fdf99b6f84cedf7a,3,Lower
4ZvN8,5a9067894eecca0001dd1427,1,30%
q4Huc,5d2fb8f7034d7d000164bd18,3,Lower
EWK88,5bc913d99427200001dd47f5,2,No
95CQz,5f4c5105ad5ee685d48bcca2,1,40%
q4Huc,5d2fb8f7034d7d000164bd18,3,Higher
4ZvN8,5a9067894eecca0001dd1427,1,40%
1gJ51,5e74f18520ab35040b41d526,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
jUqZ8,5eb70ee80df8f662dffe22d5,5,Unclear
FenxS,596e1af7a09655000197d4bb,5,DefiniteNo
FenxS,596e1af7a09655000197d4bb,5,Unclear
q4Huc,5d2fb8f7034d7d000164bd18,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
jUqZ8,5eb70ee80df8f662dffe22d5,3,Lower
xibT2,5f80bc44efa2c013099af460,3,Higher
FenxS,596e1af7a09655000197d4bb,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
zt4Fi,561bbdf9811d22000df3138a,1,60%
q4Huc,5d2fb8f7034d7d000164bd18,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
jUqZ8,5eb70ee80df8f662dffe22d5,3,Higher
Ewhc4,5c91658e319e1200014f6f9b,2,No
4ZvN8,5a9067894eecca0001dd1427,2,Yes
EWK88,5bc913d99427200001dd47f5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
6MkNi,5a41b0cc6d85f80001c24381,2,No
snsT7,5fc40b4048608b3785cc0e6e,1,30%
k88wE,54b13343fdf99b6f84cedf7a,2,No
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
q4Huc,5d2fb8f7034d7d000164bd18,1,40%
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
95CQz,5f4c5105ad5ee685d48bcca2,2,No
Ewhc4,5f7d0e683200ed1e6e8bd54d,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
4ZvN8,5a9067894eecca0001dd1427,5,DefiniteNo
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
FenxS,596e1af7a09655000197d4bb,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
FenxS,596e1af7a09655000197d4bb,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
1gJ51,5e74f18520ab35040b41d526,5,Unclear
95CQz,5f4c5105ad5ee685d48bcca2,5,DefiniteNo
jUqZ8,5eb70ee80df8f662dffe22d5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
6MkNi,5a41b0cc6d85f80001c24381,3,Higher
xibT2,5f80bc44efa2c013099af460,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
zt4Fi,561bbdf9811d22000df3138a,3,Higher
Ewhc4,5c91658e319e1200014f6f9b,4,"Accept - false, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
1gJ51,5e74f18520ab35040b41d526,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
4ZvN8,5c6382a637ec01000138866a,1,60%
k88wE,54b13343fdf99b6f84cedf7a,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
4ZvN8,5a9067894eecca0001dd1427,3,Lower
Ewhc4,5c91658e319e1200014f6f9b,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
EWK88,5bc913d99427200001dd47f5,3,Higher
4ZvN8,5a9067894eecca0001dd1427,3,Higher
UKV7P,5c7c73b6f48c6d0001f6f49c,1,40%
jUqZ8,5ea48ae3461d1044f2d282cc,1,50%
6MkNi,5a41b0cc6d85f80001c24381,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - true,"
zt4Fi,561bbdf9811d22000df3138a,5,DefiniteNo
Ewhc4,5c91658e319e1200014f6f9b,5,DefiniteNo
blXfz,5efc3ca2916b001fc0b7dc39,3,Higher
snsT7,5fc40b4048608b3785cc0e6e,5,DefiniteYes
UKV7P,5c7c73b6f48c6d0001f6f49c,5,DefiniteNo
EWK88,5bc913d99427200001dd47f5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
EWK88,5bc913d99427200001dd47f5,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
sxNRH,5d05417d1a34960016e7457a,4,"Accept - true, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
6MkNi,5a41b0cc6d85f80001c24381,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - true,"
6MkNi,5a41b0cc6d85f80001c24381,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
6MkNi,5a41b0cc6d85f80001c24381,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Ewhc4,5c91658e319e1200014f6f9b,3,Higher
4ZvN8,5a9067894eecca0001dd1427,2,No
blXfz,5efc3ca2916b001fc0b7dc39,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
k88wE,54b13343fdf99b6f84cedf7a,4,"Accept - false, MixBlue - true, MixRed - true, Reject - true, Unclear - false,"
zt4Fi,561bbdf9811d22000df3138a,1,40%
snsT7,5fc40b4048608b3785cc0e6e,1,70%
1gJ51,5e74f18520ab35040b41d526,3,Unknown
jUqZ8,5ea48ae3461d1044f2d282cc,2,Yes
zt4Fi,561bbdf9811d22000df3138a,5,Unclear
Ewhc4,5f7d0e683200ed1e6e8bd54d,3,Higher
xibT2,5f80bc44efa2c013099af460,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
xibT2,5f80bc44efa2c013099af460,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
sxNRH,5d05417d1a34960016e7457a,3,Higher
4ZvN8,5a9067894eecca0001dd1427,4,"Accept - true, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
4ZvN8,5c6382a637ec01000138866a,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
1gJ51,5e74f18520ab35040b41d526,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
zt4Fi,561bbdf9811d22000df3138a,2,No
4ZvN8,5a9067894eecca0001dd1427,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
4ZvN8,5a9067894eecca0001dd1427,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
sxNRH,5d05417d1a34960016e7457a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
sxNRH,5d05417d1a34960016e7457a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
k88wE,54b13343fdf99b6f84cedf7a,5,DefiniteNo
blXfz,5efc3ca2916b001fc0b7dc39,2,No
H3sCS,5e790129bd76c94a7b3aa7b6,1,80%
UKV7P,5c7c73b6f48c6d0001f6f49c,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
snsT7,5fc40b4048608b3785cc0e6e,5,SomeChance
H3sCS,5dde8fba82f458000c8c7c75,1,40%
k88wE,54b13343fdf99b6f84cedf7a,4,"Accept - true, MixBlue - true, MixRed - true, Reject - false, Unclear - false,"
k88wE,54b13343fdf99b6f84cedf7a,1,40%
snsT7,5fc40b4048608b3785cc0e6e,2,undefined
1rBnB,5f322cd965a36c16dd4da4d6,1,40%
4ZvN8,5c6382a637ec01000138866a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
1gJ51,5e74f18520ab35040b41d526,3,Higher
95CQz,5f4c5105ad5ee685d48bcca2,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
zt4Fi,561bbdf9811d22000df3138a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
4ZvN8,5c6382a637ec01000138866a,3,Higher
Ngiq0,5f68293531178c45eb421365,1,40%
UKV7P,5c7c73b6f48c6d0001f6f49c,2,No
zt4Fi,561bbdf9811d22000df3138a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
pmoir,5d3758292faa0d0016797c0f,1,40%
blXfz,5efc3ca2916b001fc0b7dc39,5,SomeChance
Ewhc4,5f7d0e683200ed1e6e8bd54d,5,DefiniteNo
k88wE,54b13343fdf99b6f84cedf7a,5,Unclear
jUqZ8,5ea48ae3461d1044f2d282cc,2,undefined
Ngiq0,5f68293531178c45eb421365,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
UKV7P,5c7c73b6f48c6d0001f6f49c,3,Lower
H3sCS,5dde8fba82f458000c8c7c75,3,Higher
H3sCS,5e790129bd76c94a7b3aa7b6,2,Yes
4ZvN8,5c6382a637ec01000138866a,1,40%
blXfz,5efc3ca2916b001fc0b7dc39,5,DefiniteNo
Ngiq0,57509d9b363e77000695620b,1,60%
1gJ51,5e74f18520ab35040b41d526,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
UKV7P,5c7c73b6f48c6d0001f6f49c,3,Higher
zt4Fi,5c5b492b2bb5e10001923a30,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
Ngiq0,5f68293531178c45eb421365,3,Lower
Ewhc4,5f7d0e683200ed1e6e8bd54d,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
k88wE,54b13343fdf99b6f84cedf7a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
Ngiq0,57509d9b363e77000695620b,1,40%
jUqZ8,5ea48ae3461d1044f2d282cc,5,DefiniteNo
H3sCS,5e790129bd76c94a7b3aa7b6,5,DefiniteNo
h1ym0,5d4c920ff84e9b0019c1aff4,1,60%
1rBnB,5f322cd965a36c16dd4da4d6,3,Higher
H3sCS,5dde8fba82f458000c8c7c75,2,No
Ngiq0,57509d9b363e77000695620b,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Ewhc4,5f7d0e683200ed1e6e8bd54d,1,40%
jUqZ8,5ea48ae3461d1044f2d282cc,1,undefined
zt4Fi,5c5b492b2bb5e10001923a30,1,40%
zt4Fi,561bbdf9811d22000df3138a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
zt4Fi,561bbdf9811d22000df3138a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
1gJ51,5e74f18520ab35040b41d526,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
k88wE,54b13343fdf99b6f84cedf7a,3,Higher
Ewhc4,5f7d0e683200ed1e6e8bd54d,2,No
jUqZ8,5ea48ae3461d1044f2d282cc,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
4ZvN8,5c6382a637ec01000138866a,5,DefiniteNo
k88wE,54b13343fdf99b6f84cedf7a,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
H3sCS,5e790129bd76c94a7b3aa7b6,3,Higher
snsT7,5fc40b4048608b3785cc0e6e,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
snsT7,5fc40b4048608b3785cc0e6e,2,No
H3sCS,5dde8fba82f458000c8c7c75,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
r6Px3,56fb36ca34a0d3000b1a5701,1,80%
r6Px3,56fb36ca34a0d3000b1a5701,1,80%
pmoir,5d3758292faa0d0016797c0f,3,Higher
k88wE,54b13343fdf99b6f84cedf7a,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
H3sCS,5e790129bd76c94a7b3aa7b6,2,No
4ZvN8,5c6382a637ec01000138866a,2,No
Ngiq0,5f68293531178c45eb421365,5,DefiniteNo
zt4Fi,5c5b492b2bb5e10001923a30,4,"Accept - true, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
7AYP5,5ee4bfd2fbccd31cab33dfdf,1,40%
Ngiq0,5f68293531178c45eb421365,5,SomeChance
pmoir,5d3758292faa0d0016797c0f,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Ewhc4,5f7d0e683200ed1e6e8bd54d,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
Ewhc4,5f7d0e683200ed1e6e8bd54d,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
r6Px3,56fb36ca34a0d3000b1a5701,3,Higher
r6Px3,56fb36ca34a0d3000b1a5701,3,Higher
H3sCS,5e790129bd76c94a7b3aa7b6,5,Unclear
7AYP5,5ee4bfd2fbccd31cab33dfdf,3,Unknown
Ngiq0,5f68293531178c45eb421365,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
h1ym0,5d4c920ff84e9b0019c1aff4,5,SomeChance
Ngiq0,57509d9b363e77000695620b,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
1rBnB,5f322cd965a36c16dd4da4d6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
H3sCS,5dde8fba82f458000c8c7c75,5,SomeChance
H3sCS,5dde8fba82f458000c8c7c75,5,Unclear
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
r6Px3,56fb36ca34a0d3000b1a5701,2,Yes
r6Px3,56fb36ca34a0d3000b1a5701,2,Yes
Ngiq0,57509d9b363e77000695620b,3,Lower
7AYP5,5ee4bfd2fbccd31cab33dfdf,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
95CQz,5f4c5105ad5ee685d48bcca2,3,Lower
h1ym0,5d4c920ff84e9b0019c1aff4,3,Higher
Ngiq0,5f68293531178c45eb421365,2,Yes
H3sCS,5e790129bd76c94a7b3aa7b6,1,40%
r6Px3,5fc40b4048608b3785cc0e6e,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
H3sCS,5dde8fba82f458000c8c7c75,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - true,"
r6Px3,5fc40b4048608b3785cc0e6e,4,"Accept - true, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
jUqZ8,5ea48ae3461d1044f2d282cc,2,No
Ngiq0,57509d9b363e77000695620b,2,No
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
pmoir,5d3758292faa0d0016797c0f,2,No
Ngiq0,5f68293531178c45eb421365,2,No
7AYP5,5ee4bfd2fbccd31cab33dfdf,4,"Accept - true, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
r8tUS,5ad2b06fa010190001b3689b,1,40%
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
h1ym0,5d4c920ff84e9b0019c1aff4,2,Yes
Ngiq0,5f68293531178c45eb421365,5,Unclear
H3sCS,5dde8fba82f458000c8c7c75,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
H3sCS,5dde8fba82f458000c8c7c75,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
h1ym0,5d4c920ff84e9b0019c1aff4,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - false,"
Ngiq0,57509d9b363e77000695620b,5,DefiniteNo
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
pmoir,5d3758292faa0d0016797c0f,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
h1ym0,5d4c920ff84e9b0019c1aff4,5,Unclear
Ngiq0,5f68293531178c45eb421365,3,Higher
7AYP5,5ee4bfd2fbccd31cab33dfdf,5,DefiniteNo
95CQz,5f4c5105ad5ee685d48bcca2,3,Higher
1rBnB,5f322cd965a36c16dd4da4d6,2,Yes
Ngiq0,5f68293531178c45eb421365,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
pmoir,5d3758292faa0d0016797c0f,5,DefiniteNo
Cky5d,57bdb5eb467f26000125db79,1,40%
r6Px3,56fb36ca34a0d3000b1a5701,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
r6Px3,56fb36ca34a0d3000b1a5701,4,"Accept - false, MixBlue - false, MixRed - true, Reject - false, Unclear - false,"
r8tUS,5ad2b06fa010190001b3689b,3,Higher
Ngiq0,57509d9b363e77000695620b,3,Lower
95CQz,5f4c5105ad5ee685d48bcca2,5,SomeChance
1rBnB,5f322cd965a36c16dd4da4d6,2,No
h1ym0,5d4c920ff84e9b0019c1aff4,5,Unclear
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
7AYP5,5ee4bfd2fbccd31cab33dfdf,2,Yes
Ngiq0,57509d9b363e77000695620b,5,Unclear
7gijK,56cc78e3ccc0e20006b82a7d,1,80%
snsT7,5fc40b4048608b3785cc0e6e,2,Yes
Ngiq0,57509d9b363e77000695620b,3,Higher
r8tUS,5ad2b06fa010190001b3689b,5,DefiniteNo
h1ym0,5d4c920ff84e9b0019c1aff4,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
r6Px3,56fb36ca34a0d3000b1a5701,5,DefiniteNo
h1ym0,5d4c920ff84e9b0019c1aff4,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
7AYP5,5ee4bfd2fbccd31cab33dfdf,2,No
r8tUS,5ad2b06fa010190001b3689b,2,Unclear
Cky5d,57bdb5eb467f26000125db79,3,Higher
1rBnB,5de90ac82f942d02d848bbfe,1,40%
7gijK,56cc78e3ccc0e20006b82a7d,2,No
1rBnB,5f322cd965a36c16dd4da4d6,4,"Accept - false, MixBlue - false, MixRed - false, Reject - false, Unclear - true,"
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
H3sCS,5e790129bd76c94a7b3aa7b6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
7AYP5,5ee4bfd2fbccd31cab33dfdf,5,SomeChance
7gijK,56cc78e3ccc0e20006b82a7d,3,Higher
Ngiq0,5f68293531178c45eb421365,4,"Accept - false, MixBlue - false, MixRed - false, Reject - true, Unclear - false,"
snsT7,5fc40b4048608b3785cc0e6e,5,DefiniteNo
1rBnB,5f322cd965a36c16dd4da4d6,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
r6Px3,56fb36ca34a0d3000b1a5701,5,DefiniteNo
7gijK,56cc78e3ccc0e20006b82a7d,5,DefiniteNo
h1ym0,5d4c920ff84e9b0019c1aff4,2,Unclear
jUqZ8,5ea48ae3461d1044f2d282cc,1,40%
7AYP5,5ee4bfd2fbccd31cab33dfdf,4,"Accept - false, MixBlue - true, MixRed - false, Reject - true, Unclear - false,"
r8tUS,5ad2b06fa010190001b3689b,2,No
snsT7,5fc40b4048608b3785cc0e6e,1,40%
asSx3,5dd40277e08a363e4e006384,1,70%
7AYP5,5ee4bfd2fbccd31cab33dfdf,3,Higher
1rBnB,5f322cd965a36c16dd4da4d6,5,DefiniteNo
UKV7P,5f4f9bc1f7598f06b2dc816f,1,40%
7gijK,56cc78e3ccc0e20006b82a7d,1,40%
95CQz,5f4c5105ad5ee685d48bcca2,4,"Accept - false, MixBlue - true, MixRed - false, Reject - false, Unclear - false,"
